https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1610874000000,2021-01-17 09:00:00,ADA/USDT,0.35991000,0.37151000,0.35369000,0.35657000,76993213.30000000,28000526.04427900,33778
1610870400000,2021-01-17 08:00:00,ADA/USDT,0.35519000,0.36144000,0.35020000,0.35991000,59881713.20000000,21314288.61832500,28248
1610866800000,2021-01-17 07:00:00,ADA/USDT,0.36784000,0.37062000,0.35077000,0.35515000,60422196.60000000,21736441.24643800,24829
1610863200000,2021-01-17 06:00:00,ADA/USDT,0.36300000,0.36943000,0.35717000,0.36763000,63663338.90000000,23094030.72254500,40562
1610859600000,2021-01-17 05:00:00,ADA/USDT,0.37686000,0.37896000,0.36112000,0.36302000,49397277.30000000,18227219.01004700,25292
1610856000000,2021-01-17 04:00:00,ADA/USDT,0.37563000,0.38460000,0.37378000,0.37686000,35356129.50000000,13368297.18589900,27987
1610852400000,2021-01-17 03:00:00,ADA/USDT,0.37493000,0.38127000,0.37040000,0.37574000,36085554.50000000,13558206.81941800,29377
1610848800000,2021-01-17 02:00:00,ADA/USDT,0.38255000,0.38272000,0.37250000,0.37496000,50917069.70000000,19228203.01023100,30362
1610845200000,2021-01-17 01:00:00,ADA/USDT,0.37002000,0.38888000,0.36501000,0.38255000,133333040.75000000,50721899.54346230,70385
1610841600000,2021-01-17 00:00:00,ADA/USDT,0.35057000,0.38024000,0.34076000,0.37002000,142993720.52000000,51954038.08996020,63985
1610838000000,2021-01-16 23:00:00,ADA/USDT,0.34610000,0.35500000,0.34282000,0.35071000,40667364.30000000,14219066.86981900,34921
1610834400000,2021-01-16 22:00:00,ADA/USDT,0.34913000,0.34916000,0.33220000,0.34629000,45325646.10000000,15495044.20746700,19668
1610830800000,2021-01-16 21:00:00,ADA/USDT,0.35481000,0.35945000,0.34186000,0.34894000,55806108.60000000,19520819.34695200,23592
1610827200000,2021-01-16 20:00:00,ADA/USDT,0.35289000,0.35956000,0.34939000,0.35508000,42928909.30000000,15209897.55538900,19760
1610823600000,2021-01-16 19:00:00,ADA/USDT,0.34277000,0.35449000,0.33985000,0.35289000,40815030.10000000,14157476.81084200,18112
1610820000000,2021-01-16 18:00:00,ADA/USDT,0.34901000,0.35394000,0.34146000,0.34282000,39091563.70000000,13632469.11903600,18928
1610816400000,2021-01-16 17:00:00,ADA/USDT,0.34735000,0.35267000,0.34255000,0.34903000,44783037.70000000,15579305.26197400,20109
1610812800000,2021-01-16 16:00:00,ADA/USDT,0.35687000,0.36070000,0.33675000,0.34715000,85838945.70000000,29793182.89742600,32886
1610809200000,2021-01-16 15:00:00,ADA/USDT,0.35381000,0.36428000,0.34756000,0.35689000,64273998.70000000,22918325.99946400,27493
1610805600000,2021-01-16 14:00:00,ADA/USDT,0.35305000,0.35557000,0.34497000,0.35382000,68612127.20000000,24067426.42719600,26241
1610802000000,2021-01-16 13:00:00,ADA/USDT,0.35780000,0.36696000,0.35170000,0.35317000,82282027.90000000,29530397.94761600,35496
1610798400000,2021-01-16 12:00:00,ADA/USDT,0.35368000,0.36695000,0.34410000,0.35783000,137753616.83000000,49019606.73289350,55642
1610794800000,2021-01-16 11:00:00,ADA/USDT,0.33738000,0.35416000,0.33421000,0.35379000,92497091.90000000,32020242.65342600,41598
1610791200000,2021-01-16 10:00:00,ADA/USDT,0.33192000,0.34299000,0.32815000,0.33744000,99249175.70000000,33224614.00484400,41622
1610787600000,2021-01-16 09:00:00,ADA/USDT,0.31824000,0.33200000,0.31683000,0.33199000,54660401.40000000,17768188.30323400,25559
1610784000000,2021-01-16 08:00:00,ADA/USDT,0.31555000,0.31924000,0.31215000,0.31813000,26439855.00000000,8359770.11746100,15423
1610780400000,2021-01-16 07:00:00,ADA/USDT,0.31534000,0.31979000,0.30600000,0.31555000,33627993.50000000,10656775.90314400,16605
1610776800000,2021-01-16 06:00:00,ADA/USDT,0.30701000,0.31688000,0.30701000,0.31525000,28392748.30000000,8868494.88706100,12309
1610773200000,2021-01-16 05:00:00,ADA/USDT,0.30999000,0.31085000,0.30252000,0.30700000,16685092.40000000,5102079.12175300,8518
1610769600000,2021-01-16 04:00:00,ADA/USDT,0.30867000,0.31010000,0.30553000,0.31010000,13275447.20000000,4087867.70439900,6064
1610766000000,2021-01-16 03:00:00,ADA/USDT,0.30370000,0.30990000,0.30189000,0.30858000,16204612.80000000,4974293.11589700,7171
1610762400000,2021-01-16 02:00:00,ADA/USDT,0.30795000,0.31074000,0.30193000,0.30376000,21473763.60000000,6574031.27216600,10769
1610758800000,2021-01-16 01:00:00,ADA/USDT,0.30722000,0.31672000,0.30709000,0.30795000,38790900.00000000,12030306.43861600,17834
1610755200000,2021-01-16 00:00:00,ADA/USDT,0.30189000,0.30979000,0.30186000,0.30722000,30113585.30000000,9237566.50947400,15304
1610751600000,2021-01-15 23:00:00,ADA/USDT,0.30382000,0.30392000,0.30050000,0.30188000,15063868.70000000,4550482.78052000,7502
1610748000000,2021-01-15 22:00:00,ADA/USDT,0.30239000,0.30599000,0.30000000,0.30350000,20445095.30000000,6187898.91558900,9974
1610744400000,2021-01-15 21:00:00,ADA/USDT,0.30006000,0.30467000,0.29716000,0.30238000,26590631.50000000,7993245.95383500,11687
1610740800000,2021-01-15 20:00:00,ADA/USDT,0.29977000,0.30152000,0.29314000,0.30012000,25781389.90000000,7671255.35749600,10442
1610737200000,2021-01-15 19:00:00,ADA/USDT,0.30034000,0.30500000,0.29756000,0.30000000,20296593.40000000,6129360.19846000,8245
1610733600000,2021-01-15 18:00:00,ADA/USDT,0.30079000,0.31500000,0.29643000,0.30022000,43026431.10000000,13054512.82342200,16791
1610730000000,2021-01-15 17:00:00,ADA/USDT,0.30292000,0.30378000,0.29649000,0.30113000,42009157.20000000,12623972.81763200,15412
1610726400000,2021-01-15 16:00:00,ADA/USDT,0.29651000,0.30451000,0.27739000,0.30298000,103726576.40000000,30437059.41444700,41928
1610722800000,2021-01-15 15:00:00,ADA/USDT,0.30941000,0.30964000,0.29207000,0.29614000,61894897.30000000,18793555.12839400,23380
1610719200000,2021-01-15 14:00:00,ADA/USDT,0.31910000,0.32045000,0.30543000,0.30939000,35199771.40000000,10984602.24489100,15408
1610715600000,2021-01-15 13:00:00,ADA/USDT,0.31444000,0.32079000,0.31023000,0.31903000,35229209.40000000,11089289.78211100,14416
1610712000000,2021-01-15 12:00:00,ADA/USDT,0.31871000,0.32033000,0.30875000,0.31455000,33915802.80000000,10623333.20911400,14084
1610708400000,2021-01-15 11:00:00,ADA/USDT,0.31997000,0.32282000,0.31794000,0.31881000,24983456.00000000,8004723.46878800,10480
1610704800000,2021-01-15 10:00:00,ADA/USDT,0.32106000,0.32242000,0.31821000,0.31986000,20633608.60000000,6615413.77854700,9203
1610701200000,2021-01-15 09:00:00,ADA/USDT,0.31725000,0.32400000,0.31515000,0.32127000,25935540.40000000,8299072.79387900,11026
1610697600000,2021-01-15 08:00:00,ADA/USDT,0.32461000,0.32536000,0.31682000,0.31708000,29329826.60000000,9398557.70712500,19593
1610694000000,2021-01-15 07:00:00,ADA/USDT,0.31378000,0.32500000,0.31006000,0.32460000,33587717.40000000,10671863.18466300,17047
1610690400000,2021-01-15 06:00:00,ADA/USDT,0.30893000,0.31494000,0.30712000,0.31379000,28551388.20000000,8887436.57181800,13400
1610686800000,2021-01-15 05:00:00,ADA/USDT,0.31371000,0.31877000,0.30780000,0.30895000,29567234.20000000,9297266.32692100,14546
1610683200000,2021-01-15 04:00:00,ADA/USDT,0.31766000,0.31900000,0.31350000,0.31363000,22547684.00000000,7123047.99755100,11916
1610679600000,2021-01-15 03:00:00,ADA/USDT,0.32444000,0.32444000,0.31279000,0.31759000,33823155.90000000,10761413.85102100,17245
1610676000000,2021-01-15 02:00:00,ADA/USDT,0.32299000,0.32603000,0.31870000,0.32443000,30627405.30000000,9866274.11111800,15132
1610672400000,2021-01-15 01:00:00,ADA/USDT,0.31373000,0.33225000,0.31342000,0.32294000,79337498.40000000,25778326.30697600,39663
1610668800000,2021-01-15 00:00:00,ADA/USDT,0.31203000,0.31499000,0.31013000,0.31355000,31413463.40000000,9809825.58067600,14594
1610665200000,2021-01-14 23:00:00,ADA/USDT,0.30819000,0.31313000,0.30637000,0.31201000,24583013.90000000,7604529.32907700,10379
1610661600000,2021-01-14 22:00:00,ADA/USDT,0.30355000,0.30897000,0.30300000,0.30806000,21240803.50000000,6491661.15158500,10124
1610658000000,2021-01-14 21:00:00,ADA/USDT,0.30851000,0.31001000,0.29646000,0.30353000,60031498.10000000,18180941.22015500,23395
1610654400000,2021-01-14 20:00:00,ADA/USDT,0.31658000,0.31698000,0.30795000,0.30830000,21076044.10000000,6594720.29018400,8109
1610650800000,2021-01-14 19:00:00,ADA/USDT,0.31119000,0.31766000,0.31111000,0.31672000,19873442.40000000,6252841.32088700,8335
1610647200000,2021-01-14 18:00:00,ADA/USDT,0.31550000,0.31796000,0.30752000,0.31119000,40848553.60000000,12751779.38326700,14282
1610643600000,2021-01-14 17:00:00,ADA/USDT,0.31827000,0.32052000,0.31496000,0.31569000,23498142.10000000,7483880.63287300,9997
1610640000000,2021-01-14 16:00:00,ADA/USDT,0.31724000,0.32455000,0.31706000,0.31812000,45257749.60000000,14529827.67320300,19237
1610636400000,2021-01-14 15:00:00,ADA/USDT,0.31821000,0.31882000,0.31403000,0.31725000,25674262.00000000,8127963.35590900,10693
1610632800000,2021-01-14 14:00:00,ADA/USDT,0.31442000,0.31992000,0.31369000,0.31821000,39710395.30000000,12600963.70387900,14526
1610629200000,2021-01-14 13:00:00,ADA/USDT,0.31404000,0.31564000,0.31167000,0.31431000,27205576.20000000,8535876.79934200,10226
1610625600000,2021-01-14 12:00:00,ADA/USDT,0.31214000,0.31425000,0.30800000,0.31405000,21824691.80000000,6792659.75886000,9417
1610622000000,2021-01-14 11:00:00,ADA/USDT,0.31473000,0.31633000,0.30939000,0.31221000,20763213.20000000,6488258.74489600,9369
1610618400000,2021-01-14 10:00:00,ADA/USDT,0.30743000,0.31473000,0.30626000,0.31467000,18366922.50000000,5710848.74503900,7869
1610614800000,2021-01-14 09:00:00,ADA/USDT,0.31079000,0.31181000,0.30703000,0.30746000,18889577.70000000,5844556.10521300,8843
1610611200000,2021-01-14 08:00:00,ADA/USDT,0.30998000,0.31409000,0.30997000,0.31079000,19451347.50000000,6072806.72203500,10756
1610607600000,2021-01-14 07:00:00,ADA/USDT,0.30993000,0.31535000,0.30854000,0.30993000,28670028.80000000,8949402.55659000,14467
1610604000000,2021-01-14 06:00:00,ADA/USDT,0.30545000,0.31157000,0.30545000,0.31014000,17760431.70000000,5479260.09580500,8715
1610600400000,2021-01-14 05:00:00,ADA/USDT,0.30902000,0.30972000,0.30498000,0.30541000,14644709.30000000,4494592.66421400,7796
1610596800000,2021-01-14 04:00:00,ADA/USDT,0.30456000,0.30946000,0.30034000,0.30902000,25292800.00000000,7730012.82361900,11837
1610593200000,2021-01-14 03:00:00,ADA/USDT,0.30919000,0.30946000,0.30388000,0.30444000,21568829.30000000,6622659.07124000,10749
1610589600000,2021-01-14 02:00:00,ADA/USDT,0.30730000,0.31139000,0.30318000,0.30912000,31291289.30000000,9623412.36337800,14823
1610586000000,2021-01-14 01:00:00,ADA/USDT,0.31521000,0.31522000,0.30659000,0.30728000,28839662.90000000,8934396.17913400,15813
1610582400000,2021-01-14 00:00:00,ADA/USDT,0.31246000,0.31885000,0.31239000,0.31517000,40139689.20000000,12683393.44631600,22687
1610578800000,2021-01-13 23:00:00,ADA/USDT,0.30787000,0.31587000,0.30787000,0.31230000,31532302.10000000,9851100.46448700,17152
1610575200000,2021-01-13 22:00:00,ADA/USDT,0.30953000,0.31279000,0.30421000,0.30788000,34922620.60000000,10789397.76923400,16076
1610571600000,2021-01-13 21:00:00,ADA/USDT,0.30414000,0.31000000,0.30280000,0.30937000,29851612.70000000,9139465.97239700,13997
1610568000000,2021-01-13 20:00:00,ADA/USDT,0.29937000,0.30629000,0.29841000,0.30418000,31864750.10000000,9648650.52568300,14447
1610564400000,2021-01-13 19:00:00,ADA/USDT,0.29899000,0.30191000,0.29748000,0.29937000,22954293.20000000,6886403.21818300,11962
1610560800000,2021-01-13 18:00:00,ADA/USDT,0.29399000,0.30400000,0.29300000,0.29895000,37876407.00000000,11312090.34087000,17319
1610557200000,2021-01-13 17:00:00,ADA/USDT,0.29094000,0.29578000,0.29036000,0.29384000,23952775.30000000,7027234.33189500,9014
1610553600000,2021-01-13 16:00:00,ADA/USDT,0.29069000,0.29299000,0.28848000,0.29094000,17658939.30000000,5138676.46011900,7014
1610550000000,2021-01-13 15:00:00,ADA/USDT,0.28588000,0.29176000,0.28506000,0.29070000,24712333.30000000,7126762.16269800,9836
1610546400000,2021-01-13 14:00:00,ADA/USDT,0.29080000,0.29450000,0.28511000,0.28584000,24586890.50000000,7144947.19288200,9996
1610542800000,2021-01-13 13:00:00,ADA/USDT,0.29051000,0.29421000,0.28843000,0.29080000,21065520.30000000,6146807.88464000,9620
1610539200000,2021-01-13 12:00:00,ADA/USDT,0.29094000,0.29214000,0.28667000,0.29050000,22317073.70000000,6453027.27505800,9208
1610535600000,2021-01-13 11:00:00,ADA/USDT,0.29441000,0.29687000,0.29000000,0.29080000,22307781.00000000,6543985.76536800,11834
1610532000000,2021-01-13 10:00:00,ADA/USDT,0.28907000,0.29687000,0.28888000,0.29432000,24487123.00000000,7200107.42126100,12174
1610528400000,2021-01-13 09:00:00,ADA/USDT,0.28792000,0.29221000,0.28629000,0.28879000,19956447.10000000,5786382.14486900,8363
1610524800000,2021-01-13 08:00:00,ADA/USDT,0.29224000,0.29291000,0.28792000,0.28801000,21883270.10000000,6345826.08324800,10334
1610521200000,2021-01-13 07:00:00,ADA/USDT,0.28490000,0.29350000,0.28281000,0.29234000,30371993.30000000,8771066.40191700,11542
1610517600000,2021-01-13 06:00:00,ADA/USDT,0.28135000,0.28740000,0.28129000,0.28489000,24746435.50000000,7052907.05479800,8822
1610514000000,2021-01-13 05:00:00,ADA/USDT,0.27810000,0.28176000,0.27517000,0.28134000,18218635.50000000,5077594.03569400,7321
1610510400000,2021-01-13 04:00:00,ADA/USDT,0.28371000,0.28469000,0.27727000,0.27830000,24993105.80000000,7009591.06878300,8729
1610506800000,2021-01-13 03:00:00,ADA/USDT,0.28160000,0.29015000,0.28130000,0.28371000,34957652.70000000,10000442.10359100,12589
1610503200000,2021-01-13 02:00:00,ADA/USDT,0.28043000,0.28738000,0.27667000,0.28159000,48926098.40000000,13790108.93429600,15400
1610499600000,2021-01-13 01:00:00,ADA/USDT,0.27215000,0.28141000,0.27000000,0.28058000,47071102.90000000,13008132.59464000,15818
1610496000000,2021-01-13 00:00:00,ADA/USDT,0.28875000,0.29515000,0.27074000,0.27214000,74257948.50000000,20942006.70291900,27782
1610492400000,2021-01-12 23:00:00,ADA/USDT,0.28216000,0.28928000,0.28040000,0.28888000,30993443.50000000,8821953.08702800,12796
1610488800000,2021-01-12 22:00:00,ADA/USDT,0.29099000,0.29345000,0.27922000,0.28223000,32920394.10000000,9449275.00242600,12728
1610485200000,2021-01-12 21:00:00,ADA/USDT,0.28715000,0.29220000,0.27888000,0.29120000,47597909.70000000,13565171.71840400,15120
1610481600000,2021-01-12 20:00:00,ADA/USDT,0.28806000,0.28809000,0.28127000,0.28715000,29828216.50000000,8483563.97629800,12582
1610478000000,2021-01-12 19:00:00,ADA/USDT,0.29211000,0.29223000,0.28450000,0.28817000,33407069.00000000,9614773.25839000,11344
1610474400000,2021-01-12 18:00:00,ADA/USDT,0.29511000,0.29790000,0.28875000,0.29188000,25969696.70000000,7616146.82675300,11129
1610470800000,2021-01-12 17:00:00,ADA/USDT,0.29636000,0.29848000,0.29097000,0.29496000,28672364.40000000,8441941.16291700,11560
1610467200000,2021-01-12 16:00:00,ADA/USDT,0.28503000,0.30000000,0.28496000,0.29619000,59527365.20000000,17518467.31411800,21252
1610463600000,2021-01-12 15:00:00,ADA/USDT,0.27956000,0.28901000,0.27853000,0.28498000,52497992.40000000,14866514.71859900,19804
1610460000000,2021-01-12 14:00:00,ADA/USDT,0.27242000,0.28118000,0.26720000,0.27949000,67476478.00000000,18519508.01316000,26816
1610456400000,2021-01-12 13:00:00,ADA/USDT,0.28802000,0.29214000,0.27217000,0.27260000,63907224.10000000,17982017.78045400,22571
1610452800000,2021-01-12 12:00:00,ADA/USDT,0.28778000,0.29390000,0.28559000,0.28785000,32660642.60000000,9466414.44074200,11708
1610449200000,2021-01-12 11:00:00,ADA/USDT,0.28477000,0.29489000,0.28443000,0.28779000,43188230.50000000,12497733.22227400,16213
1610445600000,2021-01-12 10:00:00,ADA/USDT,0.29505000,0.29826000,0.27500000,0.28459000,73105295.00000000,20782233.16088300,25520
1610442000000,2021-01-12 09:00:00,ADA/USDT,0.29352000,0.29855000,0.29116000,0.29505000,35580550.20000000,10488292.44326200,13781
1610438400000,2021-01-12 08:00:00,ADA/USDT,0.30723000,0.30821000,0.28989000,0.29364000,45577308.80000000,13539273.62883900,16148
1610434800000,2021-01-12 07:00:00,ADA/USDT,0.30394000,0.30850000,0.29658000,0.30729000,47498983.60000000,14336244.76673200,18534
1610431200000,2021-01-12 06:00:00,ADA/USDT,0.29433000,0.31442000,0.29393000,0.30391000,61964939.90000000,18852483.79915400,28397
1610427600000,2021-01-12 05:00:00,ADA/USDT,0.29093000,0.29699000,0.29057000,0.29431000,35155442.10000000,10334527.61013800,17507
1610424000000,2021-01-12 04:00:00,ADA/USDT,0.28675000,0.29133000,0.28130000,0.29101000,43746657.00000000,12538651.07497700,20450
1610420400000,2021-01-12 03:00:00,ADA/USDT,0.27250000,0.29000000,0.27038000,0.28654000,51077192.80000000,14417579.50571000,23830
1610416800000,2021-01-12 02:00:00,ADA/USDT,0.26690000,0.27409000,0.26594000,0.27249000,27306874.00000000,7395392.96187400,12507
1610413200000,2021-01-12 01:00:00,ADA/USDT,0.27165000,0.27679000,0.26502000,0.26679000,35944071.30000000,9716597.29124400,16792
1610409600000,2021-01-12 00:00:00,ADA/USDT,0.27563000,0.27579000,0.26280000,0.27158000,53408903.40000000,14381311.09404300,23549
1610406000000,2021-01-11 23:00:00,ADA/USDT,0.26884000,0.27756000,0.26706000,0.27570000,48809604.60000000,13283591.34282900,20387
1610402400000,2021-01-11 22:00:00,ADA/USDT,0.25962000,0.26950000,0.25858000,0.26878000,39308613.60000000,10431020.70738100,17661
1610398800000,2021-01-11 21:00:00,ADA/USDT,0.25765000,0.26752000,0.25556000,0.25951000,78245600.70000000,20407178.34120800,23709
1610395200000,2021-01-11 20:00:00,ADA/USDT,0.25182000,0.25780000,0.24538000,0.25739000,52386513.80000000,13153939.42947800,17286
1610391600000,2021-01-11 19:00:00,ADA/USDT,0.25539000,0.25759000,0.24000000,0.25189000,52137295.20000000,13042103.68901000,17786
1610388000000,2021-01-11 18:00:00,ADA/USDT,0.25548000,0.26215000,0.25180000,0.25539000,50409715.70000000,12940648.06214800,18193
1610384400000,2021-01-11 17:00:00,ADA/USDT,0.24252000,0.25925000,0.23333000,0.25571000,116616806.80000000,28774130.78203200,39552
1610380800000,2021-01-11 16:00:00,ADA/USDT,0.25052000,0.25561000,0.22880000,0.24249000,163652164.90000000,39482620.21404000,51421
1610377200000,2021-01-11 15:00:00,ADA/USDT,0.26332000,0.26621000,0.25014000,0.25052000,54563240.20000000,14075879.02151900,18439
1610373600000,2021-01-11 14:00:00,ADA/USDT,0.26037000,0.26594000,0.24619000,0.26330000,101503335.50000000,26051449.40265800,36135
1610370000000,2021-01-11 13:00:00,ADA/USDT,0.26939000,0.27061000,0.25670000,0.26020000,66909155.30000000,17690218.29577700,21679
1610366400000,2021-01-11 12:00:00,ADA/USDT,0.26649000,0.27487000,0.26171000,0.26936000,52715448.60000000,14186942.89886300,18729
1610362800000,2021-01-11 11:00:00,ADA/USDT,0.28215000,0.28354000,0.26500000,0.26629000,61106253.80000000,16708967.35286100,19046
1610359200000,2021-01-11 10:00:00,ADA/USDT,0.28267000,0.28931000,0.28110000,0.28207000,37947142.90000000,10829656.54864300,13284
1610355600000,2021-01-11 09:00:00,ADA/USDT,0.27837000,0.28315000,0.27191000,0.28265000,31775898.90000000,8761600.44258900,11661
1610352000000,2021-01-11 08:00:00,ADA/USDT,0.27389000,0.28310000,0.27105000,0.27834000,40738444.30000000,11327927.30015200,14451
1610348400000,2021-01-11 07:00:00,ADA/USDT,0.26183000,0.27544000,0.25950000,0.27392000,61274938.10000000,16453723.13047000,19719
1610344800000,2021-01-11 06:00:00,ADA/USDT,0.27304000,0.27338000,0.26001000,0.26146000,81630094.10000000,21784612.39869600,24970
1610341200000,2021-01-11 05:00:00,ADA/USDT,0.27720000,0.28188000,0.27025000,0.27333000,50677111.80000000,13994231.75564200,18492
1610337600000,2021-01-11 04:00:00,ADA/USDT,0.27713000,0.28157000,0.26501000,0.27720000,65382738.50000000,17945926.54692900,24113
1610334000000,2021-01-11 03:00:00,ADA/USDT,0.28975000,0.29297000,0.26000000,0.27740000,115945264.00000000,31694058.63105000,41728
1610330400000,2021-01-11 02:00:00,ADA/USDT,0.29592000,0.29666000,0.28874000,0.28972000,37247055.60000000,10876836.65079500,15072
1610326800000,2021-01-11 01:00:00,ADA/USDT,0.29471000,0.29882000,0.29222000,0.29599000,25154785.70000000,7439148.05323000,11540
1610323200000,2021-01-11 00:00:00,ADA/USDT,0.30154000,0.30397000,0.29216000,0.29480000,44432359.70000000,13200256.17206900,19928
1610319600000,2021-01-10 23:00:00,ADA/USDT,0.30315000,0.30714000,0.30140000,0.30153000,21037348.30000000,6401214.33064400,8660
1610316000000,2021-01-10 22:00:00,ADA/USDT,0.30854000,0.30999000,0.30202000,0.30312000,34814275.20000000,10671555.39985900,13646
1610312400000,2021-01-10 21:00:00,ADA/USDT,0.30339000,0.30887000,0.30076000,0.30868000,51430606.20000000,15668265.29352400,17402
1610308800000,2021-01-10 20:00:00,ADA/USDT,0.30012000,0.30413000,0.27948000,0.30323000,108707370.30000000,31904785.34460300,34956
1610305200000,2021-01-10 19:00:00,ADA/USDT,0.30276000,0.30840000,0.29783000,0.29966000,30119756.30000000,9142773.63701400,11327
1610301600000,2021-01-10 18:00:00,ADA/USDT,0.30718000,0.30942000,0.29935000,0.30263000,41499542.60000000,12613526.76527900,13911
1610298000000,2021-01-10 17:00:00,ADA/USDT,0.30901000,0.31142000,0.29364000,0.30700000,70898953.10000000,21473755.96060600,24330
1610294400000,2021-01-10 16:00:00,ADA/USDT,0.31572000,0.31760000,0.30858000,0.30932000,32528944.00000000,10188781.58200000,31009
1610290800000,2021-01-10 15:00:00,ADA/USDT,0.31027000,0.31647000,0.30769000,0.31566000,26107033.10000000,8156736.19641500,11111
1610287200000,2021-01-10 14:00:00,ADA/USDT,0.31893000,0.31898000,0.30800000,0.31022000,33907598.40000000,10594880.26561600,13125
1610283600000,2021-01-10 13:00:00,ADA/USDT,0.31551000,0.32174000,0.31288000,0.31894000,32210601.70000000,10272011.71940900,12784
1610280000000,2021-01-10 12:00:00,ADA/USDT,0.30742000,0.31848000,0.30270000,0.31572000,42605214.60000000,13321461.02845900,18804
1610276400000,2021-01-10 11:00:00,ADA/USDT,0.31970000,0.32032000,0.30389000,0.30743000,66901906.50000000,20860231.23189000,26584
1610272800000,2021-01-10 10:00:00,ADA/USDT,0.33040000,0.33048000,0.30975000,0.31973000,67555693.40000000,21663755.48275800,28120
1610269200000,2021-01-10 09:00:00,ADA/USDT,0.33237000,0.33534000,0.32981000,0.33040000,13346712.50000000,4447876.11454800,7457
1610265600000,2021-01-10 08:00:00,ADA/USDT,0.33693000,0.33797000,0.33000000,0.33240000,19695111.20000000,6566298.00838000,11641
1610262000000,2021-01-10 07:00:00,ADA/USDT,0.33774000,0.33872000,0.33374000,0.33697000,35282066.80000000,11875154.76559200,17358
1610258400000,2021-01-10 06:00:00,ADA/USDT,0.33536000,0.34120000,0.33298000,0.33775000,29755172.80000000,10050311.26328500,16914
1610254800000,2021-01-10 05:00:00,ADA/USDT,0.32732000,0.33728000,0.32657000,0.33532000,23419031.00000000,7798455.53725700,13093
1610251200000,2021-01-10 04:00:00,ADA/USDT,0.32627000,0.33184000,0.32377000,0.32731000,20066511.20000000,6587514.23541800,11606
1610247600000,2021-01-10 03:00:00,ADA/USDT,0.33458000,0.33458000,0.32533000,0.32621000,22016506.30000000,7249853.62588300,12189
1610244000000,2021-01-10 02:00:00,ADA/USDT,0.33189000,0.33478000,0.33043000,0.33473000,16092241.00000000,5353703.74522100,9324
1610240400000,2021-01-10 01:00:00,ADA/USDT,0.33100000,0.33518000,0.32958000,0.33176000,26309752.10000000,8741934.69991400,19437
1610236800000,2021-01-10 00:00:00,ADA/USDT,0.33062000,0.33595000,0.32763000,0.33095000,42359647.40000000,14064052.10778200,24960
1610233200000,2021-01-09 23:00:00,ADA/USDT,0.32966000,0.33732000,0.32822000,0.33062000,33046733.90000000,10998809.92757000,19541
1610229600000,2021-01-09 22:00:00,ADA/USDT,0.33422000,0.33616000,0.32738000,0.32977000,27214437.70000000,9008471.70572800,16325
1610226000000,2021-01-09 21:00:00,ADA/USDT,0.33432000,0.33685000,0.33151000,0.33422000,19989371.50000000,6679995.17005000,9424
1610222400000,2021-01-09 20:00:00,ADA/USDT,0.33725000,0.33846000,0.32976000,0.33430000,41183155.80000000,13786388.19188800,15770
1610218800000,2021-01-09 19:00:00,ADA/USDT,0.33302000,0.33851000,0.33230000,0.33736000,36005668.60000000,12100214.14031600,13802
1610215200000,2021-01-09 18:00:00,ADA/USDT,0.32370000,0.33769000,0.32189000,0.33306000,57921983.50000000,19110553.94758700,21219
1610211600000,2021-01-09 17:00:00,ADA/USDT,0.31743000,0.32385000,0.31728000,0.32370000,26096053.60000000,8346041.47070600,9136
1610208000000,2021-01-09 16:00:00,ADA/USDT,0.32326000,0.32524000,0.31549000,0.31746000,33722960.40000000,10810930.81092200,15488
1610204400000,2021-01-09 15:00:00,ADA/USDT,0.32161000,0.32400000,0.31520000,0.32326000,35618298.50000000,11409700.24724800,15533
1610200800000,2021-01-09 14:00:00,ADA/USDT,0.32244000,0.32847000,0.31891000,0.32161000,45078408.00000000,14545911.69175100,19730
1610197200000,2021-01-09 13:00:00,ADA/USDT,0.31050000,0.32790000,0.31042000,0.32232000,56259098.10000000,18003155.94621200,23145
1610193600000,2021-01-09 12:00:00,ADA/USDT,0.30987000,0.31200000,0.30669000,0.31042000,21420841.00000000,6630827.44398300,9104
1610190000000,2021-01-09 11:00:00,ADA/USDT,0.30918000,0.31572000,0.30800000,0.30977000,33806410.70000000,10541220.67061800,15397
1610186400000,2021-01-09 10:00:00,ADA/USDT,0.30912000,0.31149000,0.30555000,0.30903000,26629552.00000000,8205066.93863400,10925
1610182800000,2021-01-09 09:00:00,ADA/USDT,0.30502000,0.31393000,0.30502000,0.30912000,39169292.80000000,12121782.48890100,16463
1610179200000,2021-01-09 08:00:00,ADA/USDT,0.30369000,0.30548000,0.29948000,0.30501000,20962972.80000000,6342071.97935300,9291
1610175600000,2021-01-09 07:00:00,ADA/USDT,0.29874000,0.30369000,0.29730000,0.30369000,17686793.00000000,5321795.93643200,9763
1610172000000,2021-01-09 06:00:00,ADA/USDT,0.29792000,0.30200000,0.29583000,0.29875000,28089515.30000000,8398556.99239900,13002
1610168400000,2021-01-09 05:00:00,ADA/USDT,0.30514000,0.30597000,0.29622000,0.29794000,27770640.60000000,8349753.39225800,13462
1610164800000,2021-01-09 04:00:00,ADA/USDT,0.30773000,0.30852000,0.30200000,0.30529000,25774907.10000000,7871532.98274900,12026
1610161200000,2021-01-09 03:00:00,ADA/USDT,0.30400000,0.30907000,0.30161000,0.30778000,26897962.30000000,8236694.65347300,14510
