https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETC,Volume USDT,tradecount
1602212400000,2020-10-09 03:00:00,ETC/USDT,5.17620000,5.18170000,5.15380000,5.16610000,20085.55000000,103800.07516700,441
1602208800000,2020-10-09 02:00:00,ETC/USDT,5.16450000,5.17550000,5.15500000,5.17420000,19711.18000000,101799.88241100,520
1602205200000,2020-10-09 01:00:00,ETC/USDT,5.13330000,5.16690000,5.12990000,5.16690000,19233.67000000,98968.91249700,858
1602201600000,2020-10-09 00:00:00,ETC/USDT,5.17450000,5.17910000,5.11770000,5.13390000,56174.77000000,288920.18604500,1327
1602198000000,2020-10-08 23:00:00,ETC/USDT,5.17920000,5.19100000,5.15410000,5.17450000,45870.21000000,237203.22064200,1876
1602194400000,2020-10-08 22:00:00,ETC/USDT,5.16140000,5.21590000,5.16000000,5.17810000,80483.19000000,417777.73234000,2565
1602190800000,2020-10-08 21:00:00,ETC/USDT,5.16020000,5.18110000,5.15000000,5.16080000,96722.42000000,499740.83337600,2021
1602187200000,2020-10-08 20:00:00,ETC/USDT,5.16530000,5.17620000,5.15300000,5.16070000,43886.38000000,226690.85158500,831
1602183600000,2020-10-08 19:00:00,ETC/USDT,5.17400000,5.18070000,5.16370000,5.16370000,16848.32000000,87119.08090200,569
1602180000000,2020-10-08 18:00:00,ETC/USDT,5.17750000,5.18160000,5.15650000,5.17200000,44745.82000000,231379.37347800,1332
1602176400000,2020-10-08 17:00:00,ETC/USDT,5.18760000,5.19910000,5.15600000,5.17630000,207330.75000000,1072938.87318600,5046
1602172800000,2020-10-08 16:00:00,ETC/USDT,5.21980000,5.23350000,5.17470000,5.18700000,80146.16000000,416425.80699600,1526
1602169200000,2020-10-08 15:00:00,ETC/USDT,5.22510000,5.23480000,5.19990000,5.21860000,41912.15000000,218581.57939100,836
1602165600000,2020-10-08 14:00:00,ETC/USDT,5.18200000,5.24160000,5.16800000,5.22230000,102715.47000000,534956.71890100,2139
1602162000000,2020-10-08 13:00:00,ETC/USDT,5.18590000,5.24570000,5.16460000,5.18090000,114704.42000000,597444.14906500,2402
1602158400000,2020-10-08 12:00:00,ETC/USDT,5.15550000,5.18590000,5.13760000,5.18480000,65652.76000000,338937.90651400,1160
1602154800000,2020-10-08 11:00:00,ETC/USDT,5.14610000,5.15600000,5.12740000,5.15540000,39584.77000000,203467.38335400,902
1602151200000,2020-10-08 10:00:00,ETC/USDT,5.12900000,5.15290000,5.12300000,5.14810000,31361.30000000,161362.91021700,436
1602147600000,2020-10-08 09:00:00,ETC/USDT,5.11900000,5.13560000,5.10440000,5.12940000,30259.00000000,154933.68761500,591
1602144000000,2020-10-08 08:00:00,ETC/USDT,5.13220000,5.14200000,5.11310000,5.11950000,11258.57000000,57734.89421000,415
1602140400000,2020-10-08 07:00:00,ETC/USDT,5.16600000,5.16600000,5.08000000,5.13020000,96049.33000000,491757.83664800,1608
1602136800000,2020-10-08 06:00:00,ETC/USDT,5.18350000,5.18350000,5.15920000,5.16660000,51719.56000000,267613.42341200,458
1602133200000,2020-10-08 05:00:00,ETC/USDT,5.19870000,5.19900000,5.17950000,5.18340000,24259.62000000,125797.21845300,1379
1602129600000,2020-10-08 04:00:00,ETC/USDT,5.22120000,5.22120000,5.19600000,5.19930000,33329.10000000,173500.04779600,1845
1602126000000,2020-10-08 03:00:00,ETC/USDT,5.17270000,5.25330000,5.17110000,5.22090000,143538.76000000,748567.51236200,3512
1602122400000,2020-10-08 02:00:00,ETC/USDT,5.16430000,5.17750000,5.15950000,5.17260000,11549.35000000,59691.23194400,329
1602118800000,2020-10-08 01:00:00,ETC/USDT,5.15950000,5.16750000,5.14010000,5.16480000,24408.04000000,125755.26783400,460
1602115200000,2020-10-08 00:00:00,ETC/USDT,5.17360000,5.17600000,5.15050000,5.16030000,38031.72000000,196306.48036700,629
1602111600000,2020-10-07 23:00:00,ETC/USDT,5.17140000,5.18030000,5.16140000,5.17360000,29406.04000000,152046.81784000,673
1602108000000,2020-10-07 22:00:00,ETC/USDT,5.16750000,5.17380000,5.16180000,5.17210000,15923.72000000,82272.13040700,320
1602104400000,2020-10-07 21:00:00,ETC/USDT,5.17710000,5.18220000,5.16750000,5.16750000,7537.44000000,39010.47528800,228
1602100800000,2020-10-07 20:00:00,ETC/USDT,5.18400000,5.19190000,5.17400000,5.17930000,22977.00000000,119093.73510100,767
1602097200000,2020-10-07 19:00:00,ETC/USDT,5.20410000,5.21100000,5.18260000,5.18350000,17323.40000000,90039.72668000,342
1602093600000,2020-10-07 18:00:00,ETC/USDT,5.17790000,5.21200000,5.17600000,5.20600000,36612.35000000,190197.51530500,847
1602090000000,2020-10-07 17:00:00,ETC/USDT,5.17340000,5.18700000,5.15630000,5.17930000,25302.33000000,130969.71387700,544
1602086400000,2020-10-07 16:00:00,ETC/USDT,5.19410000,5.20370000,5.15170000,5.17310000,82933.99000000,429295.81918200,1525
1602082800000,2020-10-07 15:00:00,ETC/USDT,5.19780000,5.22760000,5.18700000,5.19600000,90147.85000000,469546.83770000,1379
1602079200000,2020-10-07 14:00:00,ETC/USDT,5.19460000,5.19800000,5.17250000,5.19760000,33309.68000000,172783.64138600,535
1602075600000,2020-10-07 13:00:00,ETC/USDT,5.19000000,5.20580000,5.18340000,5.19460000,43992.10000000,228452.73260300,905
1602072000000,2020-10-07 12:00:00,ETC/USDT,5.18330000,5.21400000,5.17830000,5.18910000,58038.97000000,301463.42487000,1323
1602068400000,2020-10-07 11:00:00,ETC/USDT,5.19120000,5.19600000,5.16000000,5.18090000,38186.97000000,197666.10378400,921
1602064800000,2020-10-07 10:00:00,ETC/USDT,5.19890000,5.20780000,5.18420000,5.19060000,48534.67000000,252166.23174800,1296
1602061200000,2020-10-07 09:00:00,ETC/USDT,5.19880000,5.22600000,5.17950000,5.19890000,61496.85000000,319877.59841000,1306
1602057600000,2020-10-07 08:00:00,ETC/USDT,5.22840000,5.24170000,5.19690000,5.19830000,43692.80000000,227801.46533100,1300
1602054000000,2020-10-07 07:00:00,ETC/USDT,5.23130000,5.25080000,5.20210000,5.22800000,77621.06000000,405567.62750400,2300
1602050400000,2020-10-07 06:00:00,ETC/USDT,5.22010000,5.25400000,5.21070000,5.23060000,74726.03000000,390788.81706300,1503
1602046800000,2020-10-07 05:00:00,ETC/USDT,5.21790000,5.24760000,5.19900000,5.22250000,56135.56000000,293530.34883000,1087
1602043200000,2020-10-07 04:00:00,ETC/USDT,5.18300000,5.21930000,5.17040000,5.21800000,50793.82000000,264111.69688000,2262
1602039600000,2020-10-07 03:00:00,ETC/USDT,5.19790000,5.20620000,5.17200000,5.18520000,59150.65000000,306962.91072000,2643
1602036000000,2020-10-07 02:00:00,ETC/USDT,5.20330000,5.21000000,5.18220000,5.19790000,43741.80000000,227335.51267500,1751
1602032400000,2020-10-07 01:00:00,ETC/USDT,5.19560000,5.20510000,5.14600000,5.20110000,122279.03000000,632169.59872400,2286
1602028800000,2020-10-07 00:00:00,ETC/USDT,5.24020000,5.24200000,5.19050000,5.19440000,38304.62000000,199369.63437700,970
1602025200000,2020-10-06 23:00:00,ETC/USDT,5.21310000,5.24170000,5.19000000,5.23880000,40802.80000000,212862.98455000,928
1602021600000,2020-10-06 22:00:00,ETC/USDT,5.21210000,5.24200000,5.19690000,5.21400000,68859.97000000,359843.81186500,1393
1602018000000,2020-10-06 21:00:00,ETC/USDT,5.21010000,5.22560000,5.18600000,5.21410000,34980.78000000,182193.16962200,963
1602014400000,2020-10-06 20:00:00,ETC/USDT,5.22000000,5.23820000,5.18000000,5.21300000,72642.95000000,378701.36344900,1583
1602010800000,2020-10-06 19:00:00,ETC/USDT,5.19410000,5.24000000,5.15750000,5.22200000,109900.62000000,571469.64090300,1992
1602007200000,2020-10-06 18:00:00,ETC/USDT,5.24490000,5.28020000,5.17810000,5.19640000,59718.06000000,312509.29175100,1297
1602003600000,2020-10-06 17:00:00,ETC/USDT,5.27730000,5.28400000,5.22780000,5.24550000,54740.94000000,287547.12435700,1238
1602000000000,2020-10-06 16:00:00,ETC/USDT,5.32760000,5.34430000,5.26580000,5.27840000,91153.44000000,483985.81721100,1971
1601996400000,2020-10-06 15:00:00,ETC/USDT,5.19390000,5.34430000,5.16400000,5.32430000,201517.54000000,1063783.58049500,3892
1601992800000,2020-10-06 14:00:00,ETC/USDT,5.18580000,5.26880000,5.18200000,5.19390000,112646.09000000,588737.96695600,4502
1601989200000,2020-10-06 13:00:00,ETC/USDT,5.11340000,5.23160000,5.10220000,5.18630000,145602.30000000,755612.52272400,6275
1601985600000,2020-10-06 12:00:00,ETC/USDT,5.10280000,5.12600000,5.09200000,5.11320000,24925.18000000,127376.55324300,1934
1601982000000,2020-10-06 11:00:00,ETC/USDT,5.09460000,5.11310000,5.07000000,5.10320000,45053.70000000,229293.85594300,2557
1601978400000,2020-10-06 10:00:00,ETC/USDT,5.11390000,5.13000000,5.09600000,5.09670000,30077.81000000,153853.94690100,2076
1601974800000,2020-10-06 09:00:00,ETC/USDT,5.11180000,5.11790000,5.10330000,5.11400000,26499.46000000,135424.27784300,1869
1601971200000,2020-10-06 08:00:00,ETC/USDT,5.07250000,5.12600000,5.07010000,5.11200000,37627.88000000,191974.33383700,2411
1601967600000,2020-10-06 07:00:00,ETC/USDT,5.09980000,5.14000000,5.07250000,5.07360000,79328.38000000,405635.97000500,3009
1601964000000,2020-10-06 06:00:00,ETC/USDT,5.09780000,5.10800000,5.08660000,5.10010000,22287.86000000,113623.42802500,2102
1601960400000,2020-10-06 05:00:00,ETC/USDT,5.12510000,5.12540000,5.09760000,5.09760000,31708.60000000,161914.01991300,2376
1601956800000,2020-10-06 04:00:00,ETC/USDT,5.12260000,5.13800000,5.11610000,5.12540000,20927.41000000,107315.29929600,1866
1601953200000,2020-10-06 03:00:00,ETC/USDT,5.10540000,5.13400000,5.09240000,5.12330000,47748.41000000,244349.81418200,2068
1601949600000,2020-10-06 02:00:00,ETC/USDT,5.09000000,5.10890000,5.08640000,5.10370000,21183.34000000,108040.20904700,600
1601946000000,2020-10-06 01:00:00,ETC/USDT,5.09510000,5.10240000,5.07650000,5.09040000,17722.12000000,90182.46907200,401
1601942400000,2020-10-06 00:00:00,ETC/USDT,5.10150000,5.11640000,5.08700000,5.09620000,28048.95000000,143061.82538600,589
1601938800000,2020-10-05 23:00:00,ETC/USDT,5.09030000,5.11290000,5.07890000,5.09970000,31891.11000000,162446.33473900,646
1601935200000,2020-10-05 22:00:00,ETC/USDT,5.07740000,5.09580000,5.07610000,5.08890000,13764.03000000,69980.11732300,267
1601931600000,2020-10-05 21:00:00,ETC/USDT,5.07830000,5.09000000,5.06180000,5.07760000,14861.52000000,75439.00799200,331
1601928000000,2020-10-05 20:00:00,ETC/USDT,5.08340000,5.09410000,5.06630000,5.07710000,18190.99000000,92414.75166600,383
1601924400000,2020-10-05 19:00:00,ETC/USDT,5.07640000,5.08770000,5.07500000,5.08170000,8410.96000000,42747.71939400,233
1601920800000,2020-10-05 18:00:00,ETC/USDT,5.08320000,5.09440000,5.06720000,5.07700000,28777.47000000,146187.14686000,539
1601917200000,2020-10-05 17:00:00,ETC/USDT,5.11730000,5.11730000,5.07920000,5.08240000,38148.53000000,194403.73982100,819
1601913600000,2020-10-05 16:00:00,ETC/USDT,5.11710000,5.12190000,5.09830000,5.11920000,20986.13000000,107247.85983700,614
1601910000000,2020-10-05 15:00:00,ETC/USDT,5.11720000,5.15130000,5.10920000,5.11720000,65143.12000000,333954.91360000,1127
1601906400000,2020-10-05 14:00:00,ETC/USDT,5.13370000,5.15090000,5.11210000,5.11810000,46904.61000000,240413.72992900,1121
1601902800000,2020-10-05 13:00:00,ETC/USDT,5.13140000,5.14300000,5.12160000,5.13200000,30916.07000000,158607.09279900,670
1601899200000,2020-10-05 12:00:00,ETC/USDT,5.10300000,5.13400000,5.09600000,5.13030000,33628.71000000,172044.55724300,1117
1601895600000,2020-10-05 11:00:00,ETC/USDT,5.11610000,5.13270000,5.10370000,5.10510000,22687.99000000,116068.44675700,579
1601892000000,2020-10-05 10:00:00,ETC/USDT,5.10600000,5.12190000,5.09720000,5.11730000,18457.95000000,94325.83824200,370
1601888400000,2020-10-05 09:00:00,ETC/USDT,5.09810000,5.12160000,5.09670000,5.10590000,16129.32000000,82443.12362000,398
1601884800000,2020-10-05 08:00:00,ETC/USDT,5.10720000,5.11800000,5.09440000,5.09970000,14515.10000000,74147.30830800,389
1601881200000,2020-10-05 07:00:00,ETC/USDT,5.10200000,5.10960000,5.08300000,5.10700000,38167.47000000,194531.12569000,1139
1601877600000,2020-10-05 06:00:00,ETC/USDT,5.14810000,5.14810000,5.08820000,5.10310000,56551.77000000,288884.18579700,1723
1601874000000,2020-10-05 05:00:00,ETC/USDT,5.15010000,5.17310000,5.13950000,5.14820000,37607.54000000,193831.14010100,642
1601870400000,2020-10-05 04:00:00,ETC/USDT,5.15750000,5.16800000,5.14000000,5.15000000,30408.47000000,156797.07969900,660
1601866800000,2020-10-05 03:00:00,ETC/USDT,5.18730000,5.19000000,5.14400000,5.15920000,34354.09000000,177521.16702100,654
1601863200000,2020-10-05 02:00:00,ETC/USDT,5.16430000,5.19040000,5.15860000,5.18750000,16058.88000000,83100.39097200,343
1601859600000,2020-10-05 01:00:00,ETC/USDT,5.18400000,5.18400000,5.16150000,5.16500000,17318.50000000,89547.23284800,363
1601856000000,2020-10-05 00:00:00,ETC/USDT,5.15090000,5.19600000,5.14890000,5.18470000,35691.43000000,184788.05661200,815
1601852400000,2020-10-04 23:00:00,ETC/USDT,5.16080000,5.17090000,5.14950000,5.15350000,22354.47000000,115429.83333900,763
1601848800000,2020-10-04 22:00:00,ETC/USDT,5.14810000,5.17600000,5.14610000,5.16020000,17017.89000000,87867.60055200,287
1601845200000,2020-10-04 21:00:00,ETC/USDT,5.15060000,5.16400000,5.14600000,5.14810000,11447.72000000,59026.39077200,274
1601841600000,2020-10-04 20:00:00,ETC/USDT,5.15460000,5.16880000,5.14010000,5.14940000,26736.42000000,137842.83248100,666
1601838000000,2020-10-04 19:00:00,ETC/USDT,5.15440000,5.17920000,5.14970000,5.15140000,24782.13000000,127866.37220400,562
1601834400000,2020-10-04 18:00:00,ETC/USDT,5.14420000,5.16200000,5.13330000,5.15330000,35208.94000000,181333.41246900,876
1601830800000,2020-10-04 17:00:00,ETC/USDT,5.13730000,5.15310000,5.13640000,5.14290000,16426.25000000,84489.85336200,382
